"","id","tid","airline","rtag","tweet"
"4292",120331,577527832781438976,"SouthWest","vK!c7m35.Iav","@monikarun had the same issue with my flights last week to PHX and back  @SouthwestAir"
"4293",120332,577528374802808832,"AlaskaAir","vK!c7m35.Iav","Getting tired of waiting for my flight to take off. This happens too often on this route. @AlaskaAir"
"4294",120333,577528670216151040,"JetBlue","vK!c7m35.Iav","@JetBlue y'all are just incredible. whenever i have to fly another airline i realize how much i miss y'all!"
"4295",120334,577528735609421824,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir I may have missed the memo... do you sell non-stop, OW reward flts for 20k now? I see connections are the reg 12.5k, :-("
"4296",120335,577529141723004928,"SouthWest","vK!c7m35.Iav","Heading to Orlando from Kansas City on @SouthwestAir no WiFi!?!?  #timeforanupgrade"
"4297",120336,577529281724678144,"SouthWest","vK!c7m35.Iav","@SouthwestAir check out their history of screwing over their customers!!  Fuck you southwest! #worstairlineever"
"4298",120337,577529751834738688,"American","vK!c7m35.Iav","For the first time flying @USAirways /@AmericanAir my flight didn't get delayed or cancelled! Instead they lost my luggage &amp; can't locate it"
"4299",120338,577530128814592000,"Delta","vK!c7m35.Iav","New York flight to SF DL435 canceled, got into a flight to SF stopping in Salt Lake City DL2375 and it's delayed again... @DeltaAssist ...."
"4300",120339,577530290953928704,"American","vK!c7m35.Iav","@AmericanAir 2nd time in 6 weeks you cancelled my flight without communicating the itinerary change-let it slide once, 2x is unacceptable"
"4301",120340,577530392791498752,"AlaskaAir","vK!c7m35.Iav","@gadair18 Mr Coffee was the only reason I got to class this morning! Shout out to @AlaskaAir for the several delayed flights last night!"
"4302",120341,577530811819302912,"United","vK!c7m35.Iav","@united terrible crew/ gate service on UA760"
"4303",120342,577531122235654144,"American","vK!c7m35.Iav","@AmericanAir as a ""sorry"" 4 our plane breaking &amp; us having 2 completely change our vacation plans, we get a $12 meal voucher?? Really? #fail"
"4304",120343,577531146772324352,"SouthWest","vK!c7m35.Iav","@SouthwestAir is the absolute best. I would hate to fly anything else...ðŸ‘¸âœˆï¸"
"4305",120345,577531579351732224,"American","vK!c7m35.Iav",".@AmericanAir plane out of service!   Come onnnnnnnnnn #getMeToAustin"
"4306",120346,577531863058767872,"American","vK!c7m35.Iav","@bryanboy @AmericanAir that's ridiculous !"
"4307",120347,577531994373955584,"American","vK!c7m35.Iav","I wish @Delta and @AmericanAir would employ a REAL frequent flyer to advise them on how terrible they are to fly. I volunteer."
"4308",120348,577532349845471232,"JetBlue","vK!c7m35.Iav","Thanks @jetblue for canceling our flight last night,  delaying us 24 hrs, reassigning us cheaper seats, which I had to change at airport."
"4309",120349,577532669736587264,"United","vK!c7m35.Iav","@united Unfortunately bag was connecting to an AC flight. Dealing with them now when clearly it was your fault."
"4310",120350,577533076793880576,"Delta","vK!c7m35.Iav","@TheFlyingApp Worst travel experience of my life by far @DeltaAssist @Delta needs to locate my bag/get it to me ASAP http://t.co/NRo2e3J2lS"
"4311",120351,577533542789447680,"VirginAmerica","vK!c7m35.Iav","Appreciative that @VirginAmerica was flexible w/travel plan gone wrong &amp;communication challenges made worse by bad east coast weather #kudos"
"4312",120352,577533675178483712,"United","vK!c7m35.Iav","@united yes, but bag is still missing. I have important and irreplaceable things in that bag. Please find it."
"4313",120353,577534077110218752,"United","vK!c7m35.Iav","Hello @united , I need support for my reservation, which has changed and the layover is extremely long --ridiculous and unfair, i was bumped"
"4314",120354,577534796588445696,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir 5 hours later...cockpit window has arrived. But it doesn't fit. Not a good sign. Want to get to San Diego😖 http://t.co/gnALV75ZcT"
"4315",120355,577535049672716288,"United","vK!c7m35.Iav","@United my trip in a nutshell: no more bereavement policy, 3hr layover +1hr delay to El Paso on Thurs, now flight delayed +4hrs to DC #sucks"
"4316",120356,577536057983377408,"SouthWest","vK!c7m35.Iav","To @SouthwestAir Why is it that I can't get a refund for a flight my deceased husband had coming up. No one is willing to help. #shameful"
"4317",120357,577536646670757888,"American","vK!c7m35.Iav","@AmericanAir -having a problem getting someone on the phone to discuss Dividend Miles with @USAirways. Any suggestions?! Frustrated. #travel"
"4318",120358,577538093072326656,"Delta","vK!c7m35.Iav","@DeltaAssist I've tried that several times and it does not fix the issue."
"4319",120359,577538118523363328,"JetBlue","vK!c7m35.Iav","Never flying @JetBlue again"
"4320",120360,577538239524925440,"Delta","vK!c7m35.Iav","@DeltaAssist @Delta Still waiting for a response to my email sent on March 10.  I understand I sound/ed like a jilted lover...but come on..."
"4321",120361,577538419045326848,"American","vK!c7m35.Iav","@AmericanAir trying to screw me again. Purchased MCE seats for inter'l flight tomorrow, now saying my seat doesn't exist!???!!"
"4322",120362,577538567121084416,"United","vK!c7m35.Iav","@united Your advice - is it too early to book, price-wise, for late June flight from ORD to SAN?"
"4323",120363,577538844163084288,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir by any chance do you know why it's being delayed so much?"
"4324",120364,577540453374922752,"American","vK!c7m35.Iav","Can't check into our flight tomorrow cause we don't have seats on our flight from Miami. How does that even happen? @AmericanAir sucks"
"4325",120365,577540562762498048,"American","vK!c7m35.Iav","@AmericanAir Checking in after 5 day delay in Costa Rica &amp; we are told we can only get seat assignments if we pay more $."
"4326",120366,577541246484230144,"SouthWest","vK!c7m35.Iav","@SouthwestAir The wifi on this flight is dreadful. Can't even get a webpage to load."
"4327",120367,577541684973711360,"United","vK!c7m35.Iav","@united So glad this is the final leg of our journey- delayed again! Friends, family, STRANGERS- don't ever fly United!! #unitedfail"
"4328",120368,577541698538061824,"American","vK!c7m35.Iav","The last 3 flights (now 4 today at DCA) I have taken with @AmericanAir @USAirways have been grossly delayed and a devastation to air travel"
"4329",120369,577542541769310208,"AlaskaAir","vK!c7m35.Iav","@AmericanAir and @AlaskaAir gave me a legendary horror trip, and they broke my luggage. Thank you for your terrible services."
"4330",120370,577542780672602112,"Delta","vK!c7m35.Iav","the same damn flight!  SO annoying.  Never ever fly @Delta.  This has ben a nightmare. @DeltaAssist"
"4331",120371,577543094406610944,"American","vK!c7m35.Iav","@AmericanAir After the worst travel experience ever all they will do is direct us to their website and won't respond! #WorstCustomerService"
"4332",120372,577543654874689536,"Delta","vK!c7m35.Iav","@DeltaAssist - Someone from @deltaairlines stole my clothes from my checked luggage. I will never again fly with you."
"4333",120373,577544014213312512,"American","vK!c7m35.Iav","@Gogo yet again another failed WiFi experience on @AmericanAir 290 / GOGO your service and speed sucks for 2015 &amp; waste of $20"
"4334",120374,577544462357950464,"Delta","vK!c7m35.Iav","@DeltaAssist Phone, email, and fax hasn't worked so trying here.. Still waiting for Skymiles acct to update w my new last name. Please help?"
"4335",120375,577545012164083712,"American","vK!c7m35.Iav","@USATODAY shame on them!!!!!! @AmericanAir that is just wrong."
"4336",120376,577545073891647488,"American","vK!c7m35.Iav","@AmericanAir not only treats is customers badly - it's rotten to the core. You should hear 2 stories I captured on my phone this weekend!"
"4337",120377,577545364682723328,"American","vK!c7m35.Iav","If it's 3pm it must be time for the next estimate for the 1:59 @AmericanAir DCA-&gt;STL, now boarding the 35x bus. Yet to leave on sked."
"4338",120378,577545919492530176,"American","vK!c7m35.Iav","When you're so late to your gate they give your seat away but you cry so hard they give you the last seat in first class&gt;&gt; Iâ¤ï¸ @AmericanAir"
"4339",120379,577546907930652672,"American","vK!c7m35.Iav","@AmericanAir We bought tickets with American Airlines and we were send with US Airways, the worst experience ever, http://t.co/kdtaKkYgke"
"4340",120380,577546927954235392,"American","vK!c7m35.Iav",".@AmericanAir been stuck on Tarmac at LAS for over an hour now after what was being told was a '15 min delay'. I gotta get home y'all!"
"4341",120381,577547242615099392,"JetBlue","vK!c7m35.Iav","Shocked and disappointed to receive an email from @JetBlue with my password in plain text."
"4342",120382,577547489223577600,"United","vK!c7m35.Iav","Way to go @united. Four flights with you in a week and there has been an issue with three of them. I was on the homestretch too."
"4343",120383,577547579791015936,"United","vK!c7m35.Iav","@united Cheese drenched roast beef on cheese roll w no other options: thumbs down #unhealthy #flight1635 http://t.co/WcvzKMKbqO"
"4344",120384,577548408908431360,"American","vK!c7m35.Iav","@AmericanAir doesn't reply after filling out complaint forms...."
"4345",120385,577550017814228992,"United","vK!c7m35.Iav","@united Flight yesterday from HOU to BOS reflected poor service. delayed several times, no vegetarian meal option, and unprofessional pilot"
"4346",120387,577551053169696768,"American","vK!c7m35.Iav","@AmericanAir yes I can do that but at the airport, guess what...now all the seats are full. This is a broken system that must be fixed"
"4347",120388,577551801601404928,"American","vK!c7m35.Iav","You are the WORST @USAirways! Change my flight 2 leave at 7am then try to charge $200 change to switch it back 2 original! @AmericanAir"
"4348",120389,577551910049222656,"Delta","vK!c7m35.Iav","8 hours stuck at Mccarran airport yesterday and still no apology from @DeltaAssist @Delta"
"4349",120390,577552463584043008,"American","vK!c7m35.Iav","@AmericanAir absolute most obnoxious gate attendants at phx.  Made me check carry on bag I've taken on many times. Never flying aa again."
"4350",120392,577552792887418880,"JetBlue","vK!c7m35.Iav","@SilverAirways You'll be sorry @JetBlue. Compromising your good name by aligning w/ a poorly run intrastate carrier! Absolutely horrible."
"4351",120393,577553116926717952,"Delta","vK!c7m35.Iav","@sebroche @DeltaAssist @Delta #classy #sarcasm #notcool"
"4352",120394,577553433365864448,"SouthWest","vK!c7m35.Iav","@SouthwestAir never flying with you again, just so you know your flight attendants are bit$&amp;es &amp; a half"
"4353",120395,577554348294701056,"United","vK!c7m35.Iav","5 hours to wait #SXSW #Texas (at @United Club in Newark, NJ) https://t.co/hOIZ6CuGjc http://t.co/vbeK8IopTp"
"4354",120396,577554357778051072,"JetBlue","vK!c7m35.Iav","This will be the last time I fly @united - delayed flight, overbooked such a headache worth spending more money and flying @JetBlue"
"4355",120397,577554357778051072,"United","vK!c7m35.Iav","This will be the last time I fly @united - delayed flight, overbooked such a headache worth spending more money and flying @JetBlue"
"4356",120398,577554462191026176,"Delta","vK!c7m35.Iav","@Delta @DeltaAssist Very unfair of you to not carry over Comfort+ fee I paid to new flight when I had to move flight up 1 day. $75 gone :("
"4357",120399,577554961992568832,"American","vK!c7m35.Iav","Successfully combined my @AmericanAir miles and @USAirways! Can't wait for Q2!"
"4358",120400,577555436431228928,"American","vK!c7m35.Iav","@AmericanAir Hard to believe I'm waiting on the plane at DFW for another maintenance issue, this time a broken chart holder."
"4359",120401,577555474842804224,"JetBlue","vK!c7m35.Iav","Wow @JetBlue yer fucking lit. http://t.co/vpPyFBOtGC"
"4360",120402,577555707341381632,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir I love you, but a 6 hour delay and counting? I've praying to make my most important meeting of the day... Pushed to 4. #killimgme"
"4361",120403,577555949725962240,"American","vK!c7m35.Iav","Is @AmericanAir cheating on the 24-hour rule? http://t.co/D125200dlw via @elliottdotorg"
"4362",120404,577555977836343296,"American","vK!c7m35.Iav","@AmericanAir My trip is off to an annoying start. Had to check my carry-on because everyone else brought on too much."
"4363",120405,577556099261403136,"American","vK!c7m35.Iav","@conform @AmericanAir weird and a damn waste of beer."
"4364",120406,577556169960660992,"United","vK!c7m35.Iav","Never flying @united again..."
"4365",120407,577556198876188672,"JetBlue","vK!c7m35.Iav","@JetBlue $5,405 for a flight with 2 stops! No thanks! officially lost my business forever @SouthwestAir here I come! http://t.co/zRR5xUYkXd"
"4366",120408,577556407559561216,"JetBlue","vK!c7m35.Iav",".@dispositive Yes we do. We're everywhere. Next step, an airline. Too bad @JetBlue nabbed that name before us."
"4367",120409,577556520356982784,"SouthWest","vK!c7m35.Iav","@SouthwestAir got it resolved in &lt;10 minutes, but was on hold 80_+/- minutes. Seems excessive for time of day (started call 9:42pm EST)"
"4368",120410,577556929049989120,"American","vK!c7m35.Iav","Hey @AmericanAir your in-flight wifi speed is TERRIBLE in comparison to @Delta. Going to need a refund. [this tweet took 10mins to complete]"
"4369",120411,577557362849906688,"American","vK!c7m35.Iav","@AmericanAir Still trying to process my refund from a month ago... #customerservicefail #pleaseassist http://t.co/fjngfBSWzP"
"4370",120412,577557540243914752,"United","vK!c7m35.Iav","@DemersDJ @2cJustice4all  @united i have a problem with them 15 days away... No answer yet... They haven't even read it!"
"4371",120413,577558112342700032,"American","vK!c7m35.Iav","@AmericanAir This is unacceptable. My sister deserves her compensation &amp; customer service. Can you please respond to her email from 3.12"
"4372",120414,577558209734578176,"Delta","vK!c7m35.Iav","@DeltaAssist Traveling on dal468 out of sfo term 1 gate 42, lost wallet in terminal or on plane"
"4373",120415,577559325394145280,"SouthWest","vK!c7m35.Iav","Making us switch gates 3 times and boarding 30min late is very @SpiritAirlines of you @SouthwestAir .#NotCool #MSP #Florida"
"4374",120416,577559632492691456,"Delta","vK!c7m35.Iav","@DeltaAssist HLB22P - and now my flight has been delayed can you please let me know if we can take an earlier flight to SFO."
"4375",120417,577559812894040064,"American","vK!c7m35.Iav","@AmericanAir Can i get a tweet because hell yeah"
"4376",120418,577560496162750464,"SouthWest","vK!c7m35.Iav","@SouthwestAir it did not, the flight was delayed even more."
"4377",120419,577561038171869184,"JetBlue","vK!c7m35.Iav","So disappointed with @JetBlue right now. A complaint will be filed..."
"4378",120420,577561213619421184,"JetBlue","vK!c7m35.Iav","@JetBlue I hope I don't miss my plane. Uber driver got lost. Any way to hold the plane?  Flight 1747 out of austin"
"4379",120421,577561777036128256,"American","vK!c7m35.Iav","In Dallas and it seems @AmericanAir moved us from one flight with mechanical problems to another. Full flight awaits news of another delay.."
"4380",120422,577561918124113920,"JetBlue","vK!c7m35.Iav","@MarketsTicker @JetBlue @MarketWatch but they downgrade their cabin layout. More proof analysts never fly coach"
"4381",120423,577562108465836032,"United","vK!c7m35.Iav","Waiting to board @United UA1577 to Orlando in for  attending #EC15  #Sanfranciscoairport"
"4382",120424,577562307070291968,"United","vK!c7m35.Iav","United airline is one of the worst and shittiest airline ever. One of the worst costumer service @united"
"4383",120425,577562389979107328,"JetBlue","vK!c7m35.Iav","@JetBlue second time in three days I've boarded a flight only to sit on the tarmac for more than an hour w/boarding doors closed. Not cool."
"4384",120426,577562418752139264,"United","vK!c7m35.Iav","@united Your website doesn't work and customer service is horrible. 4 calls, one hang up, 2 days and no resolution. http://t.co/AloS4t6zxV"
"4385",120427,577562555280801792,"American","vK!c7m35.Iav","@AmericanAir my phone is missing from baggage that i was FORCED to check in who do i have to contact to get this sorted out."
"4386",120428,577563908451352576,"United","vK!c7m35.Iav","Now stuck in the check-in line at the @united counter for my new flight, no attendant in sight. Poor organization at every step so far :("
"4387",120429,577564332021645312,"United","vK!c7m35.Iav","@united I'm starting my third flight this week and so appalled at the poor customer service from your employees, esp. Tess #virginamerica"
"4388",120430,577564664780865536,"Delta","vK!c7m35.Iav","Hey @Delta or @DeltaAssist we missed our checkin by 5 minutes. Can you help us get home!?"
"4389",120432,577565420158361600,"Delta","vK!c7m35.Iav","@DeltaAssist hey guys it's the passenger before me who lost it, I'm just getting them steps !  #fitbit doesn't sleep, it waits."
"4390",120433,577565644775788544,"United","vK!c7m35.Iav",".@united Can I get an answer to this please?  Is mechanical damage ""out of your control"" and am I entitled to compensation for lodging?"
"4391",120434,577565922250006528,"American","vK!c7m35.Iav","@AmericanAir Hey guys. On hold for 39 minutes so far for Dividend Miles help. I have to go back to work. What's a guy to do?"
"4392",120435,577566282016493568,"United","vK!c7m35.Iav","@dnichols08 @2cJustice4all @united fly Delta in 20 years of flying I never had a problem with Delta they will treat you better than United"
"4393",120436,577566847815417856,"United","vK!c7m35.Iav",". @United When you email me to say there will be Wifi on my flight from Newark to Dallas and then not have Wifi... #fail"
"4394",120437,577567173733928960,"United","vK!c7m35.Iav","@united Having trouble with getting refund for cancelled flight Who can I call? It has been over 6 weeks since I mailed info to refund dept"
"4395",120438,577567201739153408,"American","vK!c7m35.Iav","@AmericanAir you need to get rid these old ass planes all over your fleet!! Breakdowns all the time, delays &amp; bad service! Ur company sucks!"
"4396",120439,577567579281166336,"United","vK!c7m35.Iav","Several Airlines Illegally Collect Mexico #TourismTax , #ClassAction Says @united @delta  http://t.co/P3umcbev1t"
"4397",120440,577567917916696576,"American","vK!c7m35.Iav","@AmericanAir Spent hours on phone, days waiting for response from form. Your customer service is horrible. I need you to honor a price!"
"4398",120441,577568336705400832,"United","vK!c7m35.Iav","@united the worst flight been on no wifi no headrest entertainment &amp; the plane was 100 yrs old #disappointed #statusmeansnothingonunited"
"4399",120442,577569471595941888,"American","vK!c7m35.Iav","@nickmarc19 @AmericanAir @Reagan_Airport WAIT! How long is it going to be there?! My stop by &amp; take photo."
"4400",120443,577570115115429888,"United","vK!c7m35.Iav","@united is it company procedure to have rude, obnoxious staff? #worsethanjet2"
"4401",120444,577570669350645760,"American","vK!c7m35.Iav","I could've watched the entire movie ""Finding Nemo"" and still had some time to spare while on hold with @AmericanAir. http://t.co/hlT6nHxNEt"
"4402",120445,577571046120906752,"American","vK!c7m35.Iav","“@ryandeiss: @AmericanAir this is how long my wife has been on hold... http://t.co/EOTUf1Vzyl”Shocking-hope flight not that long!!!"
"4403",120446,577571175716425728,"American","vK!c7m35.Iav","@AmericanAir your lounge in Austin is possibly the worst in the world. What's the point of  business class if your wifi doesn't work?"
"4404",120447,577571865083842560,"SouthWest","vK!c7m35.Iav","100s of angry passengers. Understaffed, unprepared, unhelpful. Never never never flying @united again. This is why I luv @SouthwestAir"
"4405",120449,577572156634210304,"American","vK!c7m35.Iav","@AmericanAir injured on an American Airlines flight by a careless steward still NO response!  Still on hold no call back and it's been days."
"4406",120450,577572720075927552,"American","vK!c7m35.Iav",".@AmericanAir Needs to check half the bags at the gate because they suck. #fail #worstairlineever"
"4407",120451,577573087308218368,"Delta","vK!c7m35.Iav","Our flight's delayed because a crew member misplaced their wallet..!? @DeltaAssist better hope no one misses a connection! @airportstruggle"
"4408",120452,577573879398330368,"United","vK!c7m35.Iav","â€œ@brvdleysoileau: .@united NAH I'M GONNA TREAT YOU LIKE I WAS TREATED ON YOUR FLIGHT!  FUCK YOU! http://t.co/hdJUs8SzqWâ€ my men"
"4409",120453,577574012051714048,"JetBlue","vK!c7m35.Iav","Thanks @SyracuseAirport &amp; @JetBlue for helping Wish Kid Robin ease her fear &amp; prepare for take-off! http://t.co/L0Wy1cLKQA"
"4410",120454,577574395784216576,"American","vK!c7m35.Iav","@AmericanAir almost a month later and still no contact regarding my complaint #badcustomerservice #CustomerService @GripeO_Feed"
"4411",120455,577574625908957184,"American","vK!c7m35.Iav","Why am I still sitting on the Tarmac @AmericanAir when my #connectingflight takes off in 25 minutes?"
"4412",120456,577574661505974272,"AlaskaAir","vK!c7m35.Iav","Missed my mtg with Apple execs because Alaska Air was 3 HOURS LATE! @AlaskaAir @AppIeOfflciaI_"
"4413",120457,577574960442552320,"United","vK!c7m35.Iav","@united ridiculous that we board for flight, then are told they found a mechanical problem, which should take 30min. It's now out of Serv"
"4414",120458,577575622257471488,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir Yeah, there aren't any evening flights available. That's why this cancellation has had such a negative impact."
"4415",120459,577575808790745088,"American","vK!c7m35.Iav","@USAirways refusing to refund or credit a flight you canceled. Saying it was not canceled is a lie. Awful, I will NEVER fly U @AmericanAir"
"4416",120460,577576163070996480,"VirginAmerica","vK!c7m35.Iav","I feel like this @VirginAmerica plane with SF Giants stickers up and down is a trap! I am going to wear my Dodgers shirt proud"
"4417",120461,577576437743386624,"Delta","vK!c7m35.Iav","@DeltaAssist @Delta unsatisfactory service for Gold &amp; Platinum members #CustomerService"
"4418",120462,577576496975364096,"American","vK!c7m35.Iav","I am extremely upset Maya cant go on vacation with me because shes a pitbull and @AmericanAir dont allow her on the plane. :("
"4419",120463,577577064536129536,"United","vK!c7m35.Iav","Never flying with @united again."
"4420",120464,577577109981384704,"United","vK!c7m35.Iav","Recently flew through Newark airport @united poor customer service, bad time keeping and put luggage on the wrong plane #dissatisfied"
"4421",120465,577577140562051072,"SouthWest","vK!c7m35.Iav","@SouthwestAir My luggage has been lost for 5 days and I'm flying home today please help!"
"4422",120466,577577332866748416,"American","vK!c7m35.Iav","@AmericanAir @USAirways 2 Hrs on hold with customer service and still no agent! This is the 7th time I'm calling!!!"
"4423",120467,577578187623776256,"SouthWest","vK!c7m35.Iav","After 2 months of back and forth, @SouthwestAir still has not compensated me for my damaged items in violation of 14 CFR Part 254."
"4424",120468,577578324890796032,"VirginAmerica","vK!c7m35.Iav","I love @VirginAmerica !! Saved me when I missed my flight. Ticket lady should win an award ;)"
"4425",120469,577578606005764096,"SouthWest","vK!c7m35.Iav","@SouthwestAir hot as HELL on this plane 😒"
"4426",120470,577579091777482752,"SouthWest","vK!c7m35.Iav","@southwestair I can't believe I took a direct flight from Chicago, and my luggage is still in Chicago. No time given to receive it. So poor!"
"4427",120471,577579102531633152,"American","vK!c7m35.Iav","@AmericanAir this is horrible, I've stood around for 5 hours for you to tell me I have to come back tomorrow Morning and miss my conference"
"4428",120472,577579249701380096,"United","vK!c7m35.Iav","@united how is it that this is the third time I've flown with you and you've made me miss my connecting flight? #stuckintheairport"
"4429",120473,577579468543418368,"American","vK!c7m35.Iav","@AmericanAir No entertainment for 4 of us in first.   AA290. Never seen this.  Stuck on ""E"".  Disappointing. http://t.co/NXxAvkixru"
"4430",120474,577579674823344128,"United","vK!c7m35.Iav","Plane delayed indefinitely 4 mech issues. Unboarded &amp; offered meal voucher. 30 mins in line still no voucher. Get your shit together @united"
"4431",120475,577579927706300416,"United","vK!c7m35.Iav","@united so frustrating when someone forgets to put your luggage on a plane... Not once but TWICE. So much for ""priority"""
"4432",120476,577579943028117504,"SouthWest","vK!c7m35.Iav","@SouthwestAir LOTTA ISSUES w/ WiFi. While things happen, can U PLEASE fix issues on flight 3031 from #RSW to #CMH? Gotta watch #GoBucks Thur"
"4433",120477,577580207466541056,"American","vK!c7m35.Iav","How can @AmericanAir send on time departure email when inbound aircraft hasn't arrived at boarding time? No one posts delays as late as AA.."
"4434",120478,577580934943264768,"American","vK!c7m35.Iav","@americanair You guys gotta get your crap together! I was patient and waited days to hear back. But they keep asking me to do somethingâ€¦"
"4435",120480,577581771962785792,"American","vK!c7m35.Iav","@AmericanAir I've requested an upgrade, never got it but my credit card was charged anyways. Now you're refusing to refund the money :-("
"4436",120481,577582495304163328,"JetBlue","vK!c7m35.Iav","@JetBlue I guess trying to upgrade a seat using points is not a thing? I hate me a middle seat :("
"4437",120482,577582737118347264,"Delta","vK!c7m35.Iav","@DeltaAssist need to lodge a complaint re: a very rude gate assistant from aus-atl flt 1868 today. Am loyal platinum customer.  Who to DM?"
"4438",120483,577583431673995264,"American","vK!c7m35.Iav","“@jonisick: The 3 @AmericanAir responses: - We’ll get you on your way - Sorry for the inconvenience - We’re sorry you feel that way” #eliza"
"4439",120484,577583668190781440,"Delta","vK!c7m35.Iav","Look who's talking, @Zak_Bagans...Pot, kettle, black...Ring a bell? @BillyTolley @DeltaAssist (I'm just messing with you, Zak...)"
"4440",120485,577584239878651904,"United","vK!c7m35.Iav","@Savannahdworth @united where are you trying to leave/get to? Home to SF? Whatever is going on over there...it sounds horrible."
"4441",120486,577584355708702720,"American","vK!c7m35.Iav","@AmericanAir the issue is I had on my iPhone however at gate they printed pass. So mobile isn't working as you might think"
"4442",120487,577584815328731136,"American","vK!c7m35.Iav","@AmericanAir @USAirways your representatives at IAH are a fucking joke. Marianna and Alex especially. note taken, always fly @united."
"4443",120488,577584815328731136,"United","vK!c7m35.Iav","@AmericanAir @USAirways your representatives at IAH are a fucking joke. Marianna and Alex especially. note taken, always fly @united."
"4444",120489,577584824896081920,"United","vK!c7m35.Iav","@united once again delayed. Every trip it seems. UA1447 plane stolen by ops. Now waiting for inbound UA1091. Does UA black ball mill milers"
"4445",120490,577585884519755776,"United","vK!c7m35.Iav","@united Terrible cust svce. Make promises they never keep. Stranded in Frankfurt overnt bcz of UA maintenance, missed conn, had to pay hotel"
"4446",120492,577586666174586880,"JetBlue","vK!c7m35.Iav","@JetBlue are you kidding taken off if plane for mechanical difficulty and no other way to get back to Boston till tomorrow"
"4447",120493,577587413817655296,"United","vK!c7m35.Iav","@united Help! Frustrated. Had mileage upgrade/fight cancel. Didn't get upgrade on new flight. Didn't get miles back. Hit refund tab nothing"
"4448",120494,577587631007121408,"American","vK!c7m35.Iav","@AmericanAir It was awful. Delayed on runway for 3 hrs w no updates from crew, attendant overheard using race to describe agitated passenger"
"4449",120495,577587753296113664,"United","vK!c7m35.Iav","@united lost my luggage, delayed my flight by an hour b/c of luggage then gave my seat away for my last flight. A coupon doesn't make it up."
"4450",120496,577588084767768576,"JetBlue","vK!c7m35.Iav","Everyone has boarded but we are currently delayed because, per the crew ""we are making sure we have all of our paperwork"" - really @JetBlue?"
"4451",120497,577588780988817408,"American","vK!c7m35.Iav","@AmericanAir I booked a flight 3 weeks ago and then cancelled it. Was promised to receive voucher for the amount but it's not here yet."
"4452",120498,577588940452052992,"American","vK!c7m35.Iav","trying to figure out what to do after @AmericanAir looses our luggage on our way to mexico. help! #PuertoVallarta sucks without my clothes!"
"4453",120499,577589377691336704,"United","vK!c7m35.Iav","@united disappointed w/1st flight, angry after the 3rd flight and your agent canceled wrong flight leaving us stranded 12hrs no compensation"
"4454",120500,577589391863873536,"American","vK!c7m35.Iav","I hate @AmericanAir😒"
"4455",120501,577589534465994752,"American","vK!c7m35.Iav","@teenystweeting @AmericanAir That is straight-jacket insane."
"4456",120502,577589550308057088,"Delta","vK!c7m35.Iav","Seriously @DeltaAssist? 2 1/2 hr delay to get our plane fixed in Cincinnati. Now that it's fixed our flight crew has disappeared?"
"4457",120505,577592606064046080,"SouthWest","vK!c7m35.Iav","@JRW_SocialMedia Bad form @SouthwestAir ! Unacceptable service!"
"4458",120506,577592720665026560,"VirginAmerica","vK!c7m35.Iav","Thanks for destroying my bag while gate checking it, @VirginAmerica! http://t.co/qgWXPpqR2W"
"4459",120507,577592794920980480,"United","vK!c7m35.Iav","@VirtualMcFly @united @themetrocinema @BizyH Unfortunately a cancelled flight followed by a new late one has killed that plan #United"
"4460",120508,577592819717570560,"SouthWest","vK!c7m35.Iav","Oh hell yeah we got a chucklefucker flight attendant &amp; he just told a wisecrack w child abuse as the punchline. Fuck yeah @SouthwestAir."
"4461",120509,577593199901851648,"SouthWest","vK!c7m35.Iav","@SouthwestAir  Disappointed I was told 3 bus days transfer time by marriott.  Next time I will transfer to another airline."
"4462",120510,577594882186993664,"American","vK!c7m35.Iav",".@AmericanAir yikes...unhappy folks on this Miami-NYC flight. No comms for over an hour delay at the gate. Can we at least have some water?"
"4463",120511,577595444768862208,"SouthWest","vK!c7m35.Iav","@gbyehuda @SouthwestAir You can also check with our lost &amp; found, M-F 7am-4pm CT at 512-530-6943."
"4464",120512,577595730476589056,"United","vK!c7m35.Iav","@united never fails to screw their customers over, huh?"
"4465",120513,577596106210705408,"JetBlue","vK!c7m35.Iav","Can't wait to go to games this season with this guy!! I hope @jetblue gives us tickets ðŸ˜˜â€¦ https://t.co/fHxLDSDZg4"
"4466",120514,577596308627697664,"SouthWest","vK!c7m35.Iav","@SouthwestAir We're flying w/you 1st time in April (first flt in yrs) to visit colleges. Worried seeing many complaints of delays/cxld flts."
"4467",120515,577596974075113472,"American","vK!c7m35.Iav","@nicolelibbey: The seat Josh was supposed to be in on the plane was broken /: thnx @AmericanAir"
"4468",120516,577598039705014272,"American","vK!c7m35.Iav","We were supposed to leave at 535p. Haven't even boarded yet...missing pilots.  Seriously?!  @AmericanAir"
"4469",120517,577598164628172800,"AlaskaAir","vK!c7m35.Iav","Go @AlaskaAir. We are not surprised you're kicking @Delta butt."
"4470",120518,577598937965682688,"American","vK!c7m35.Iav","@AmericanAir In Joburg without a phone, unable to call. Going to miss my flight back to school to RDU :( requesting to shift by a day pls !"
